Trip Year,Trip Month,Start Station,Start Latitude,Start Longitude,Total Trips Started
2020,August,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,2733
2020,August,Harlem River Dr & W 155 St,40.830476,-73.939929,393
2020,August,Harman St & Seneca Ave,40.70577,-73.91292,266
2020,August,Harrison Pl & Porter Ave,40.70686,-73.92851,445
2020,August,Harrison St & Hudson St,40.71870987,-74.0090009,1452
2020,August,Hart St & Wyckoff Ave,40.704876,-73.919911,462
2020,August,Henry St & Atlantic Ave,40.69089272,-73.99612349,2163
2020,August,Henry St & Bay St,40.6725058,-74.00494695,240
2020,August,Henry St & Degraw St,40.6847514,-73.99917254,1195
2020,August,Henry St & Grand St,40.714211,-73.981095,4171
2020,August,Henry St & Middagh St,40.7003,-73.991581,1335
2020,August,Henry St & W 9 St,40.6763744,-74.00324957,193
2020,August,Hicks St & Montague St,40.69512845,-73.99595065,120
2020,August,Hope St & Union Ave,40.71167351,-73.95141312,3011
2020,August,Howard St & Centre St,40.71910537,-73.99973337,3682
2020,August,Hoyt St & Warren St,40.6843549,-73.98901629,586
2020,August,Hudson St & Reade St,40.71625008,-74.0091059,2671
2020,August,Humboldt St & Varet St,40.7031724,-73.940636,878
2020,August,Huron St & Franklin St,40.73266,-73.95826,2406
2020,August,India St & Manhattan Ave,40.73232194,-73.9550858,1959
2020,August,India St & West St,40.73181402,-73.95995021,2062
2020,August,Inwood Ave & W 170 St,40.840536,-73.919228,31
2020,August,Irving Ave & DeKalb Ave,40.7027,-73.92095,987
2020,August,Irving Ave & Halsey St,40.69467,-73.90663,542
2020,August,Irving Ave & Harman St,40.70108,-73.9179,1054
2020,August,Irving Ave & Jefferson St,40.70538,-73.92535,903
2020,August,Irving Ave & Palmetto St,40.698,-73.9127,388
2020,August,Jackson Ave & 46 Rd,40.74524768,-73.94733276,738
2020,August,Jackson St & Leonard St,40.71638032,-73.94821286,969
2020,August,Jay St & Tech Pl,40.695065,-73.987167,2305
2020,August,Jay St & York St,40.70140317,-73.9867267,2486
2020,August,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,489
2020,August,Jefferson St & Cypress Ave,40.70907,-73.92157,568
2020,August,John St & William St,40.70862144,-74.00722156,2551
2020,August,Johnson St & Gold St,40.69474881,-73.98362464,2024
2020,August,Kane St & Clinton St,40.6861758,-73.99645295,1058
2020,August,Kent Ave & N 7 St,40.72036775,-73.96165073,8066
2020,August,Kent Ave & S 11 St,40.70764494,-73.96841526,3271
2020,August,Kent St & McGuinness Blvd,40.73124,-73.95161,574
2020,August,Kingsland Ave & Nassau Ave,40.72577,-73.94173,1301
2020,August,Kingston Ave & Herkimer St,40.67890679,-73.94142771,1784
2020,August,Knickerbocker Ave & Cooper St,40.69081,-73.90448,452
2020,August,Knickerbocker Ave & George St,40.704425,-73.92836,1029
2020,August,Knickerbocker Ave & Halsey St,40.693,-73.90824,448
2020,August,Knickerbocker Ave & Hancock St,40.69385,-73.90974,431
2020,August,Knickerbocker Ave & Thames St,40.70539,-73.92976,1070
2020,August,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,1661
2020,August,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,1350
2020,August,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,4878
2020,August,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,1728
2020,August,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,2416
2020,August,Lafayette Ave & St James Pl,40.68851534,-73.9647628,1581
2020,August,Lafayette St & E 8 St,40.73020661,-73.99102628,6118
2020,August,Lafayette St & Jersey St,40.72456089,-73.99565293,5678
2020,August,Laight St & Hudson St,40.72185379,-74.00771779,993
2020,August,Lawrence St & Willoughby St,40.69236178,-73.98631746,2343
2020,August,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,877
2020,August,Lenox Ave & W 111 St,40.7987859,-73.9523,4322
2020,August,Lenox Ave & W 115 St,40.8011939,-73.9500739,1548
2020,August,Lenox Ave & W 117 St,40.8025566,-73.9490782,2298
2020,August,Lenox Ave & W 126 St,40.808442,-73.9452087,3353
2020,August,Lenox Ave & W 130 St,40.8107922,-73.9430681,1467
2020,August,Lenox Ave & W 133 St,40.81296,-73.941878,1116
2020,August,Lenox Ave & W 144 St,40.819783,-73.936521,1005
2020,August,Lenox Ave & W 146 St,40.821111,-73.935971,377
2020,August,Leonard St & Boerum St,40.70583339,-73.94644578,1065
2020,August,Leonard St & Church St,40.717571,-74.005549,2888
2020,August,Leonard St & Maujer St,40.71036854,-73.94705951,1911
2020,August,Leonard St & Nassau Ave,40.72395678,-73.94984365,1865
2020,August,Lewis Ave & Decatur St,40.6814598,-73.934903,1164
2020,August,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,1126
2020,August,Lewis Ave & Madison St,40.686312,-73.935775,1585
2020,August,Lexington Ave & Classon Ave,40.68676793,-73.95928168,1948
2020,August,Lexington Ave & E 111 St,40.7954121,-73.9441232,1502
2020,August,Lexington Ave & E 120 St,40.8013066,-73.9398167,906
2020,August,Lexington Ave & E 127 St,40.805726,-73.936322,490
2020,August,Lexington Ave & E 128 St,40.806414,-73.936085,390
2020,August,Lexington Ave & E 26 St,40.741459,-73.983293,7160
2020,August,Lexington Ave & E 29 St,40.74311555,-73.98215353,4111
2020,August,Lexington Ave & E 36 St,40.74757396,-73.97880077,4039
2020,August,Liberty St & Broadway,40.70905623,-74.01043382,3783
2020,August,Lincoln Ave & E 134 St,40.808484,-73.928803,263
2020,August,Lincoln Ave & E 138 St,40.810893,-73.927311,497
2020,August,Lincoln Pl & Classon Ave,40.6721683,-73.9609,660
2020,August,Linden St & Knickerbocker Ave,40.69714,-73.91566,278
2020,August,Lispenard St & Broadway,40.71939226,-74.00247214,3358
2020,August,Little West St & 1 Pl,40.70569254,-74.01677685,8434
2020,August,Lorimer St & Broadway,40.70411791,-73.94818595,537
2020,August,Lorimer St & Calyer St,40.72795,-73.95414,961
2020,August,MacDougal St & Prince St,40.72710258,-74.00297088,6247
2020,August,MacDougal St & Washington Sq,40.73226398,-73.99852205,4235
2020,August,Macombs Pl & W 152 St,40.826406,-73.937948,501
2020,August,Macon St & Nostrand Ave,40.68098339,-73.95004798,1446
2020,August,Madison Av & E 51 St,40.75863,-73.97513,1860
2020,August,Madison Ave & E 120 St,40.80295,-73.942954,1245
2020,August,Madison Ave & E 26 St,40.74268473,-73.98671329,1444
2020,August,Madison Ave & E 82 St,40.7781314,-73.96069399,2141
2020,August,Madison Ave & E 99 St,40.78948542,-73.95242929,2096
2020,August,Madison St & Clinton St,40.71269042,-73.98776323,3128
2020,August,Madison St & Cypress Ave,40.70068,-73.90742,335
2020,August,Madison St & Evergreen Ave,40.69122,-73.91693,331
2020,August,Madison St & Forest Ave,40.70555,-73.90245,634
2020,August,Madison St & Montgomery St,40.713126,-73.984844,2226
2020,August,Madison St & Seneca Ave,40.70183,-73.90625,355
2020,August,Madison St & Woodward Ave,40.70408,-73.90408,381
2020,August,Maiden Ln & Pearl St,40.70706456,-74.00731853,3086
2020,August,Manhattan Av & Leonard St,40.72084,-73.94844,701
2020,August,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,920
2020,August,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,1737
2020,August,Market St & Cherry St,40.71076228,-73.99400398,2110
2020,August,McGuinness Blvd & Eagle St,40.73555,-73.95284,1634
2020,August,McKibbin St & Bogart St,40.706237,-73.933871,1116
2020,August,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,1111
2020,August,Melrose Ave & E 150 St,40.816827,-73.917338,376
2020,August,Melrose Ave & E 154 St,40.819609,-73.916071,223
2020,August,Melrose St & Broadway,40.697481,-73.935877,1195
2020,August,Menahan St & Central Ave,40.69543,-73.9196,454
2020,August,Menahan St & Onderdonk Ave,40.70553,-73.9096,301
2020,August,Menahan St & Seneca Ave,40.70461,-73.91054,416
2020,August,Menahan St & Wyckoff Ave,40.70113,-73.91422,541
2020,August,Mercer St & Bleecker St,40.72706363,-73.99662137,4262
2020,August,Mercer St & Spring St,40.72362738,-73.99949601,4315
2020,August,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,1822
2020,August,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,4400
2020,August,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2249
2020,August,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,159
2020,August,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,167
2020,August,Milton St & Franklin St,40.72906,-73.95779,4271
2020,August,Moffat St & Bushwick,40.68458,-73.90925,315
2020,August,Monroe St & Bedford Ave,40.6851443,-73.95380904,1618
2020,August,Monroe St & Classon Ave,40.6845683,-73.95881081,1236
2020,August,Monroe St & Tompkins Ave,40.686203,-73.944694,1545
2020,August,Montague St & Clinton St,40.69428114,-73.99230033,1793
2020,August,Montgomery St & Franklin Ave,40.66643931,-73.96055639,379
2020,August,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,1779
2020,August,Morgan Ave & Lombardy St,40.72226,-73.93889,638
2020,August,Morgan Ave & Maspeth Ave,40.716657,-73.93637,543
2020,August,Morningside Ave & W 123 St,40.81,-73.9551508,1354
2020,August,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,504
2020,August,Morris Ave & E 142 St,40.814469,-73.924963,238
2020,August,Morris Ave & E 153 St,40.820036,-73.921411,504
2020,August,Motorgate,40.7639089,-73.9477213,2715
2020,August,Mott St & Prince St,40.72317958,-73.99480012,6909
2020,August,Mt Morris Park W & W 120 St,40.804038,-73.945925,1823
2020,August,Murray St & Greenwich St,40.71485151,-74.01122332,4629
2020,August,Murray St & West St,40.7149787,-74.013012,2750
2020,August,Myrtle Ave & Grove St,40.69905,-73.91516,412
2020,August,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,748
2020,August,Myrtle Ave & Linden St,40.69943,-73.91337,635
2020,August,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,1141
2020,August,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,1406
2020,August,N 11 St & Kent Ave,40.72248189,-73.95921931,1324
2020,August,N 12 St & Bedford Ave,40.72079821,-73.95484712,3107
2020,August,N 15 St & Wythe Ave,40.724055,-73.955736,619
2020,August,N 6 St & Bedford Ave,40.71745169,-73.95850939,3970
2020,August,Nassau Ave & Newell St,40.72481256,-73.94752622,1478
2020,August,Nassau Ave & Russell St,40.72557,-73.94434,1901
2020,August,Nassau St & Navy St,40.69839895,-73.98068914,1380
2020,August,Nelson Ave & W 172 St,40.843965,-73.920999,32
2020,August,Newton Rd & 44 St,40.7595701,-73.9142678,1338
2020,August,Newtown Ave & 23 St,40.7713615,-73.9246145,1040
2020,August,Norfolk St & Broome St,40.7172274,-73.98802084,5299
2020,August,Norman St & Wyckoff Ave,40.69517,-73.90311,580
2020,August,North Moore St & Greenwich St,40.72019521,-74.01030064,4746
2020,August,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,928
2020,August,Ogden Ave & W 164 St,40.832812,-73.929372,103
2020,August,Ogden Ave & W 165 St,40.834457,-73.928381,71
2020,August,Old Broadway & W 133 St,40.818212,-73.955277,82
2020,August,Old Fulton St,40.70277159,-73.99383605,5652
2020,August,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,263
2020,August,Onderdonk Ave & Gates Ave,40.70413,-73.90737,377
2020,August,Pacific St & Classon Ave,40.6791944,-73.9587903,341
2020,August,Pacific St & Nevins St,40.6853761,-73.98302136,1036
2020,August,Park Ave & E 124 St,40.8045555,-73.9396861,1803
2020,August,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,765
2020,August,Park Ave & St Edwards St,40.69608941,-73.97803415,411
2020,August,Park Pl & Church St,40.71334184,-74.00935516,1894
2020,August,Park Pl & Franklin Ave,40.6741806,-73.9564947,1201
2020,August,Park Pl & Vanderbilt Ave,40.6767,-73.969024,2121
2020,August,Pearl St & Hanover Square,40.7047177,-74.00926027,3797
2020,August,Pearl St & Peck Slip,40.708485,-74.002751,3501
2020,August,Perry St & Bleecker St,40.73535398,-74.00483091,5136
2020,August,Perry St & Greenwich Ave,40.735918,-74.000939,2930
2020,August,Pershing Square North,40.751873,-73.977706,6819
2020,August,Pershing Square South,40.751581,-73.97791,2976
2020,August,Picnic Point,40.6851256,-74.02535319,2180
2020,August,Pier 40 - Hudson River Park,40.72771408,-74.01129574,11503
2020,August,Pierrepont St & Monroe Pl,40.69535693,-73.99344027,1673
2020,August,Pike St & E Broadway,40.71406667,-73.99293911,3285
2020,August,Pike St & Monroe St,40.71173107,-73.99193043,3182
2020,August,Pioneer St & Richards St,40.6777748,-74.0094613,458
2020,August,Pioneer St & Van Brunt St,40.679043,-74.011169,981
2020,August,Pitt St & Stanton St,40.71926081,-73.98178024,1272
2020,August,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,2224
2020,August,Pleasant Ave & E 116 St,40.7949879,-73.9333349,2408
2020,August,Pleasant Ave & E 120 St,40.7974772,-73.9311847,864
2020,August,Powers St & Olive St,40.71323,-73.93894,796
2020,August,President St & Henry St,40.6828003,-73.99990419,658
2020,August,Prospect Ave & E 151 St,40.814232,-73.903927,534
2020,August,Prospect Ave & Longwood Ave,40.81899,-73.90202,490
2020,August,Prospect Park West & 8 St,40.66514682,-73.97637606,1983
2020,August,Prospect Pl & 6 Ave,40.6793307,-73.97519523,204
2020,August,Prospect Pl & Underhill Ave,40.6769694,-73.96579,942
2020,August,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,789
2020,August,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,506
2020,August,Putnam Ave & Nostrand Ave,40.68402,-73.94977,863
2020,August,Putnam Ave & Throop Ave,40.6851532,-73.94111,1106
2020,August,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,624
2020,August,Queens Plaza North & Crescent St,40.75110165,-73.94073717,5004
2020,August,Railroad Ave & Kay Ave,40.70531194,-73.97100056,126
2020,August,Reade St & Broadway,40.71450451,-74.00562789,2332
2020,August,Richards St & Delavan St,40.6794327,-74.00785041,315
2020,August,Richardson St & N Henry St,40.71907891,-73.9422369,952
2020,August,Riverside Blvd & W 67 St,40.77750703,-73.98888588,5465
2020,August,Riverside Dr & W 104 St,40.8013434,-73.97114574,3625
2020,August,Riverside Dr & W 138 St,40.823168,-73.955857,1690
2020,August,Riverside Dr & W 145 St,40.827305,-73.951989,1413
2020,August,Riverside Dr & W 148 St,40.829114,-73.950426,1419
2020,August,Riverside Dr & W 72 St,40.78057799,-73.98562431,6078
2020,August,Riverside Dr & W 78 St,40.78414472,-73.98362492,3405
2020,August,Riverside Dr & W 82 St,40.78720869,-73.98128127,3328
2020,August,Riverside Dr & W 91 St,40.79313481,-73.97700369,3259
2020,August,Rivington St & Chrystie St,40.72110063,-73.9919254,3422
2020,August,Rivington St & Ridge St,40.71850211,-73.98329859,3833
2020,August,Rockaway Ave & Bainbridge St,40.68319988,-73.91166642,949
2020,August,Roebling St & N 4 St,40.71469,-73.95739,2862
2020,August,Rogers Ave & Sterling St,40.6630619,-73.9538746,1640
2020,August,Roosevelt Island Tramway,40.757284,-73.9536,2611
2020,August,S 3 St & Bedford Ave,40.71260486,-73.96264403,3518
2020,August,S 4 St & Rodney St,40.70934,-73.95608,1997
2020,August,S 4 St & Wythe Ave,40.71285887,-73.96590294,6516
2020,August,S 5 Pl & S 5 St,40.710451,-73.960876,7170
2020,August,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,1369
2020,August,Sands St Gate,40.699569,-73.979827,1350
2020,August,Schermerhorn St & Bond St,40.68841743,-73.98451656,2232
2020,August,Schermerhorn St & Court St,40.69102926,-73.99183363,1520
2020,August,Scholes St & Manhattan Ave,40.70870368,-73.9448625,2713
2020,August,Shakespeare Ave & W 169 St,40.839312,-73.922423,45
2020,August,Sharon St & Olive St,40.715353,-73.93856,1319
2020,August,Sheridan Ave & E 168 St,40.835334,-73.9154,23
2020,August,Sigourney St & Columbia St,40.67267243,-74.00879525,533
2020,August,Smith St & 3 St,40.6787242,-73.99599099,1111
2020,August,Smith St & 9 St,40.6746957,-73.99785768,920
2020,August,Soissons Landing,40.69231661,-74.01486576,2726
2020,August,Somers St & Broadway,40.67945,-73.90474,175
2020,August,South St & Gouverneur Ln,40.70355377,-74.00670227,5384
2020,August,South St & Whitehall St,40.70122128,-74.01234218,4848
2020,August,Southern Blvd & E 142 St,40.80734744,-73.90809774,87
2020,August,Southpoint Park,40.75370225,-73.95865202,1527
2020,August,Spruce St & Nassau St,40.71146364,-74.00552427,1812
2020,August,St Ann's Ave & Westchester Ave,40.815887,-73.911918,123
2020,August,St James Pl & Oliver St,40.71307916,-73.99851193,2266
2020,August,St James Pl & Pearl St,40.71117416,-74.00016545,1308
2020,August,St Johns Pl & Washington Ave,40.6737236,-73.9631611,1574
2020,August,St Marks Pl & 1 Ave,40.72779126,-73.98564945,5552
2020,August,St Marks Pl & 2 Ave,40.7284186,-73.98713956,5669
2020,August,St Mary's St & Jackson Ave,40.808891,-73.91081,241
2020,August,St Nicholas Ave & E 134 St,40.816234,-73.948222,1344
2020,August,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,2173
2020,August,St Nicholas Ave & W 137 St,40.818477,-73.947568,1377
2020,August,St Nicholas Ave & W 150 St,40.827212,-73.942722,648
2020,August,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,245
2020,August,St. Ann's Ave & E 144 St,40.811112,-73.914932,249
2020,August,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,2675
2020,August,St. Nicholas Ave & W 155 St,40.830663,-73.941323,230
2020,August,St. Nicholas Ave & W 157 St,40.832314,-73.94102,401
2020,August,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,249
2020,August,Stagg St & Morgan Ave,40.710681,-73.93372,575
2020,August,Stagg St & Union Ave,40.70877084,-73.95095259,3046
2020,August,Stanhope St & Fairview Ave,40.70998,-73.91116,358
2020,August,Stanton St & Chrystie St,40.72229346,-73.99147535,4262
2020,August,Stanton St & Mangin St,40.71782143,-73.97628939,2479
2020,August,Stanton St & Norfolk St,40.720747,-73.986274,3826
2020,August,State St & Smith St,40.68926942,-73.98912867,1789
2020,August,Steinway St & 23 Ave,40.7713937,-73.9077436,1273
2020,August,Steinway St & 28 Ave,40.7656251,-73.9136695,1710
2020,August,Stephen St & Seneca Ave,40.6988,-73.9007,150
2020,August,Sterling Pl & Bedford Ave,40.672695,-73.954131,1695
2020,August,Sterling St & Bedford Ave,40.6627059,-73.9569115,1020
2020,August,Stewart Ave & Johnson Ave,40.70869,-73.92587,256
2020,August,Stockholm St & Wilson Ave,40.699304,-73.923044,1004
2020,August,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383,582
2020,August,Suffolk St & Stanton St,40.72066442,-73.98517977,4986
2020,August,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,344
2020,August,Sullivan St & Washington Sq,40.73047747,-73.99906065,4902
2020,August,Suydam St & Broadway,40.69544,-73.93223,1180
2020,August,Suydam St & Knickerbocker Ave,40.702013,-73.923769,1932
2020,August,Suydam St & St. Nicholas Ave,40.70636,-73.91945,320
2020,August,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,745
2020,August,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,691
2020,August,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,1957
2020,August,Underhill Ave & Pacific St,40.6804836,-73.9646795,1152
2020,August,Union Ave & Jackson St,40.7160751,-73.952029,1369
2020,August,Union Ave & N 12 St,40.71924,-73.95242,4584
2020,August,Union Ave & Wallabout St,40.70029511,-73.95032283,836
2020,August,Union St & 4 Ave,40.6772744,-73.98282002,1345
2020,August,Union St & Bedford Ave,40.6691783,-73.9554162,846
2020,August,Union St & Nevins St,40.679098,-73.98765475,791
2020,August,University Pl & E 14 St,40.734814,-73.992085,7912
2020,August,University Pl & E 8 St,40.73143724,-73.99490342,4412
2020,August,Van Brunt St & Van Dyke St,40.67583294,-74.01472628,1373
2020,August,Van Brunt St & Wolcott St,40.6773429,-74.01275056,827
2020,August,Van Buren St & Broadway,40.692,-73.92617,665
2020,August,Van Sinderen Ave & Truxton St,40.6786,-73.90369,693
2020,August,Vernon Blvd & 10 St,40.7671863,-73.9373554,1187
2020,August,Vernon Blvd & 30 Rd,40.770845,-73.934171,1442
2020,August,Vernon Blvd & 31 Ave,40.7692475,-73.9354504,1145
2020,August,Vernon Blvd & 41 Rd,40.7552433,-73.9485678,1622
2020,August,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,1568
2020,August,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1794
2020,August,Verona Pl & Fulton St,40.68035608,-73.9476791,995
2020,August,Vesey Pl & River Terrace,40.7153379,-74.01658354,4860
2020,August,W 100 St & Broadway,40.7973721,-73.97041192,3550
2020,August,W 100 St & Manhattan Ave,40.795,-73.9645,3415
2020,August,W 104 St & Amsterdam Ave,40.79904139,-73.9664948,1715
2020,August,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,1974
2020,August,W 106 St & Central Park West,40.7981856,-73.9605909,4096
2020,August,W 107 St & Columbus Ave,40.7997568,-73.96211287,1431
2020,August,W 11 St & 6 Ave,40.73532427,-73.99800419,3027
2020,August,W 110 St & Amsterdam Ave,40.802692,-73.96295,2386
2020,August,W 113 St & Broadway,40.805973,-73.964928,1847
2020,August,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,975
2020,August,W 116 St & Broadway,40.8082,-73.9641,1551
2020,August,W 120 St & Claremont Ave,40.8109494,-73.9634,1457
2020,August,W 129 St & Convent Ave,40.81439444,-73.95324737,679
2020,August,W 13 St & 5 Ave,40.735445,-73.99431,3407
2020,August,W 13 St & 7 Ave,40.73781509,-73.99994661,4200
2020,August,W 133 St & 12 Ave,40.820003,-73.959089,1692
2020,August,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,984
2020,August,W 140 St & Riverside Dr,40.824013,-73.954743,426
2020,August,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,907
2020,August,W 145 St & Amsterdam Ave,40.825244,-73.947257,804
2020,August,W 146 St & Broadway,40.826969,-73.949738,1164
2020,August,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,664
2020,August,W 148 St & Amsterdam Ave,40.827075,-73.945909,697
2020,August,W 15 St & 10 Ave,40.74275383,-74.00747359,3941
2020,August,W 15 St & 6 Ave,40.73804614,-73.99642959,5543
2020,August,W 15 St & 7 Ave,40.73935542,-73.99931783,6535
2020,August,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,328
2020,August,W 159 St & Edgecombe Ave,40.833303,-73.939326,39
2020,August,W 16 St & The High Line,40.74334935,-74.00681753,3108
2020,August,W 160 St & St. Nicholas Ave,40.834468,-73.939865,383
2020,August,W 163 St & Edgecombe Ave,40.835798,-73.937496,69
2020,August,W 163 St & Riverside Dr,40.839278,-73.945446,355
2020,August,W 165 St & Fort Washington Ave,40.84004,-73.942939,644
2020,August,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,2999
2020,August,W 17 St & 8 Ave,40.74177603,-74.00149746,5535
2020,August,W 170 St & University Ave,40.84207,-73.926075,26
2020,August,W 171 St & St. Nicholas Ave,40.842941,-73.938631,114
2020,August,W 18 St & 9 Ave,40.74353373,-74.00367558,1697
2020,August,W 180 St & Ft Washington Ave,40.849972,-73.938423,542
2020,August,W 20 St & 11 Ave,40.746745,-74.007756,6589
2020,August,W 20 St & 7 Ave,40.74238787,-73.99726235,5478
2020,August,W 20 St & 8 Ave,40.74345335,-74.00004031,5121
2020,August,W 21 St & 6 Ave,40.74173969,-73.99415556,12215
2020,August,W 22 St & 10 Ave,40.74691959,-74.00451887,7343
2020,August,W 22 St & 8 Ave,40.74475148,-73.99915362,5982
2020,August,W 24 St & 7 Ave,40.74487634,-73.99529885,6837
2020,August,W 25 St & 6 Ave,40.74395411,-73.99144871,4816
2020,August,W 26 St & 10 Ave,40.74971775,-74.00295035,2958
2020,August,W 26 St & 8 Ave,40.74734825,-73.99723551,5348
2020,August,W 27 St & 7 Ave,40.746647,-73.993915,4600
2020,August,W 30 St & 10 Ave,40.752694,-74.002353,5957
2020,August,W 31 St & 7 Ave,40.749156,-73.9916,5035
2020,August,W 33 St & 7 Ave,40.75019995,-73.99093085,5632
2020,August,W 34 St & 11 Ave,40.75594159,-74.0021163,3665
2020,August,W 35 St & Dyer Ave,40.75469175,-73.99740189,3337
2020,August,W 37 St & 10 Ave,40.75660359,-73.9979009,5865
2020,August,W 37 St & 5 Ave,40.75038009,-73.98338988,3027
2020,August,W 4 St & 7 Ave S,40.73401143,-74.00293877,7972
2020,August,W 40 St & 5 Ave,40.752269,-73.982079,3554
2020,August,W 41 St & 8 Ave,40.75640548,-73.9900262,6019
2020,August,W 42 St & 6 Ave,40.75492,-73.98455,3336
2020,August,W 42 St & 8 Ave,40.7575699,-73.99098507,3948
2020,August,W 42 St & Dyer Ave,40.75898481,-73.99379969,3784
2020,August,W 43 St & 10 Ave,40.76009437,-73.99461843,6934
2020,August,W 44 St & 5 Ave,40.75500254,-73.98014437,2705
2020,August,W 45 St & 6 Ave,40.7568001,-73.98291153,2889
2020,August,W 45 St & 8 Ave,40.75929124,-73.98859651,3712
2020,August,W 46 St & 11 Ave,40.76341379,-73.99667444,4829
2020,August,W 47 St & 10 Ave,40.76269882,-73.99301222,6339
2020,August,W 47 St & 6 Ave,40.758397,-73.98255,1801
2020,August,W 48 St & Rockefeller Plaza,40.75793646,-73.97960275,1509
2020,August,W 49 St & 8 Ave,40.76227205,-73.98788205,5815
2020,August,W 50 St & 9 Ave,40.76360468,-73.98917958,5205
2020,August,W 51 St & Rockefeller Plaza,40.75969996,-73.97808194,1291
2020,August,W 52 St & 11 Ave,40.76727216,-73.99392888,1945
2020,August,W 52 St & 6 Ave,40.76132983,-73.97982001,2697
2020,August,W 53 St & 10 Ave,40.76669671,-73.99061728,7359
2020,August,W 54 St & 9 Ave,40.76584941,-73.98690506,3291
2020,August,W 55 St & 6 Ave,40.763189,-73.978434,4122
2020,August,W 56 St & 10 Ave,40.768254,-73.988639,3797
2020,August,W 59 St & 10 Ave,40.770513,-73.988038,4045
2020,August,W 63 St & Broadway,40.77163851,-73.98261428,4245
2020,August,W 64 St & Thelonious Monk Circle,40.77515953,-73.98918696,3561
2020,August,W 67 St & Broadway,40.77492513,-73.98266566,3458
2020,August,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,4225
2020,August,W 74 St & Columbus Ave,40.7785669,-73.97754961,2461
2020,August,W 76 St & Columbus Ave,40.78018397,-73.97728533,2879
2020,August,W 78 St & Amsterdam Ave,40.78253586,-73.97908509,3200
2020,August,W 82 St & Central Park West,40.78275,-73.97137,396
2020,August,W 84 St & Broadway,40.7867947,-73.977112,3795
2020,August,W 84 St & Columbus Ave,40.78499979,-73.97283406,5437
2020,August,W 87 St & Amsterdam Ave,40.78839,-73.9747,380
2020,August,W 87 St & West End Ave,40.789622,-73.97757,494
2020,August,W 89 St & Columbus Ave,40.7882213,-73.97041561,4238
2020,August,W 90 St & Amsterdam Ave,40.79017948,-73.97288918,2547
2020,August,W 92 St & Broadway,40.7921,-73.9739,2037
2020,August,W 95 St & Broadway,40.7937704,-73.971888,3301
2020,August,W Broadway & Spring St,40.72494672,-74.00165856,3714
2020,August,W Broadway & W Houston St,40.726378,-74.000472,3375
2020,August,Wadsworth Ave & W 175 St,40.846052,-73.937648,225
2020,August,Wadsworth Ave & W 179 St,40.848467,-73.936064,455
2020,August,Wales Ave & E 147 St,40.811314,-73.907729,158
2020,August,Wall St & South St,40.70437,-74.00637,4740
2020,August,Walnut Ave & E 136 St,40.801657,-73.909513,95
